EventID,EstudianteID,ActividadID,Timestamp,DestinoID,Detalle,Actor
2591,215,7,2023-04-08 00:00:00,11,,Estudiante
2592,215,9,2023-04-26 00:00:00,11,Renuncia voluntaria,Estudiante
2593,215,10,2023-05-13 00:00:00,11,Renuncia voluntaria,Estudiante
2594,216,1,2023-01-16 00:00:00,296,,Estudiante
2595,216,2,2023-01-21 00:00:00,296,,Estudiante
2596,216,3,2023-01-28 00:00:00,296,,Administración
2597,216,4,2023-02-05 00:00:00,296,,Administración
2598,216,5,2023-02-18 00:00:00,296,Adjudicación a destino Erasmus,Administración
2599,216,6,2023-03-07 00:00:00,296,Adjudicación a destino Erasmus,Administración
2600,216,7,2023-03-27 00:00:00,296,,Estudiante
2601,216,9,2023-04-15 00:00:00,296,Renuncia voluntaria,Estudiante
2602,216,10,2023-05-01 00:00:00,296,Renuncia voluntaria,Estudiante
2603,217,1,2023-01-18 00:00:00,106,,Estudiante
2604,217,2,2023-01-23 00:00:00,106,,Estudiante
2605,217,3,2023-01-30 00:00:00,106,,Administración
2606,217,4,2023-02-13 00:00:00,106,,Administración
2607,217,5,2023-02-26 00:00:00,106,Adjudicación a destino Erasmus,Administración
2608,217,6,2023-03-16 00:00:00,106,Adjudicación a destino Erasmus,Administración
2609,217,7,2023-03-30 00:00:00,106,,Estudiante
2610,217,8,2023-04-14 00:00:00,106,,Estudiante
2611,217,17,2023-05-13 00:00:00,106,,Estudiante
2612,217,18,2023-06-10 00:00:00,106,,Administración
2613,217,15,2023-07-01 00:00:00,106,,Estudiante
2614,217,16,2023-07-24 00:00:00,106,,Administración
2615,217,17,2023-08-20 00:00:00,106,,Estudiante
2616,217,18,2023-09-13 00:00:00,106,,Administración
2617,218,1,2023-01-29 00:00:00,253,,Estudiante
2618,218,2,2023-02-02 00:00:00,253,,Estudiante
2619,218,3,2023-02-08 00:00:00,253,,Administración
2620,218,4,2023-02-21 00:00:00,253,,Administración
2621,218,5,2023-02-28 00:00:00,253,Adjudicación a destino Erasmus,Administración
2622,218,6,2023-03-15 00:00:00,253,Adjudicación a destino Erasmus,Administración
2623,218,7,2023-04-04 00:00:00,253,,Estudiante
2624,218,8,2023-04-18 00:00:00,253,,Estudiante
2625,218,17,2023-05-13 00:00:00,253,,Estudiante
2626,218,18,2023-06-10 00:00:00,253,,Administración
2627,218,15,2023-07-01 00:00:00,253,,Estudiante
2628,218,16,2023-07-29 00:00:00,253,,Administración
2629,218,17,2023-08-23 00:00:00,253,,Estudiante
2630,218,18,2023-09-20 00:00:00,253,,Administración
2631,219,1,2023-01-16 00:00:00,1,,Estudiante
2632,219,2,2023-01-19 00:00:00,1,,Estudiante
2633,219,3,2023-01-23 00:00:00,1,,Administración
2634,219,4,2023-01-30 00:00:00,1,,Administración
2635,219,5,2023-02-13 00:00:00,1,Adjudicación a destino Erasmus,Administración
2636,219,6,2023-02-26 00:00:00,1,Adjudicación a destino Erasmus,Administración
2637,219,13,2023-03-10 00:00:00,1,Alegación sobre adjudicación,Estudiante
2638,219,14,2023-03-20 00:00:00,1,Alegación sobre adjudicación,Administración
2639,219,7,2023-04-07 00:00:00,1,,Estudiante
2640,219,8,2023-04-19 00:00:00,1,,Estudiante
2641,219,17,2023-05-16 00:00:00,1,,Estudiante
2642,219,18,2023-06-11 00:00:00,1,,Administración
2643,220,1,2023-01-13 00:00:00,158,,Estudiante
2644,220,2,2023-01-19 00:00:00,158,,Estudiante
2645,220,3,2023-01-25 00:00:00,158,,Administración
2646,220,4,2023-02-09 00:00:00,158,,Administración
2647,220,5,2023-02-19 00:00:00,158,Adjudicación a destino Erasmus,Administración
2648,220,6,2023-03-05 00:00:00,158,Adjudicación a destino Erasmus,Administración
2649,220,13,2023-03-16 00:00:00,158,Alegación sobre adjudicación,Estudiante
2650,220,14,2023-04-05 00:00:00,158,Alegación sobre adjudicación,Administración
2651,220,7,2023-04-25 00:00:00,158,,Estudiante
2652,220,8,2023-05-06 00:00:00,158,,Estudiante
2653,220,17,2023-06-05 00:00:00,158,,Estudiante
2654,220,18,2023-06-25 00:00:00,158,,Administración
2655,221,1,2023-01-15 00:00:00,196,,Estudiante
2656,221,2,2023-01-18 00:00:00,196,,Estudiante
2657,221,3,2023-01-25 00:00:00,196,,Administración
2658,221,13,2023-02-04 00:00:00,196,Alegación sobre adjudicación,Estudiante
2659,221,14,2023-02-21 00:00:00,196,Alegación sobre adjudicación,Administración
2660,221,4,2023-03-06 00:00:00,196,,Administración
2661,221,5,2023-03-14 00:00:00,196,Adjudicación a destino Erasmus,Administración
2662,221,6,2023-04-03 00:00:00,196,Adjudicación a destino Erasmus,Administración
2663,221,7,2023-04-14 00:00:00,196,,Estudiante
2664,221,9,2023-04-28 00:00:00,196,Renuncia voluntaria,Estudiante
2665,221,10,2023-05-09 00:00:00,196,Renuncia voluntaria,Estudiante
2666,222,1,2023-01-27 00:00:00,64,,Estudiante
2667,222,2,2023-01-30 00:00:00,64,,Estudiante
2668,222,3,2023-02-05 00:00:00,64,,Administración
2669,222,4,2023-02-13 00:00:00,64,,Administración
2670,222,5,2023-02-21 00:00:00,64,Adjudicación a destino Erasmus,Administración
2671,222,6,2023-03-03 00:00:00,64,Adjudicación a destino Erasmus,Administración
2672,222,7,2023-03-17 00:00:00,64,,Estudiante
2673,222,9,2023-04-05 00:00:00,64,Renuncia voluntaria,Estudiante
2674,222,10,2023-04-21 00:00:00,64,Renuncia voluntaria,Estudiante
2675,223,1,2023-01-28 00:00:00,154,,Estudiante
2676,223,2,2023-01-31 00:00:00,154,,Estudiante
2677,223,3,2023-02-07 00:00:00,154,,Administración
2678,223,13,2023-02-20 00:00:00,154,Alegación sobre adjudicación,Estudiante
2679,223,14,2023-03-08 00:00:00,154,Alegación sobre adjudicación,Administración
2680,223,4,2023-03-17 00:00:00,154,,Administración
2681,223,5,2023-04-01 00:00:00,154,Adjudicación a destino Erasmus,Administración
2682,223,6,2023-04-12 00:00:00,154,Adjudicación a destino Erasmus,Administración
2683,223,7,2023-04-25 00:00:00,154,,Estudiante
2684,223,8,2023-05-13 00:00:00,154,,Estudiante
2685,223,15,2023-06-05 00:00:00,154,,Estudiante
2686,223,16,2023-06-26 00:00:00,154,,Administración
2687,223,17,2023-07-20 00:00:00,154,,Estudiante
2688,223,18,2023-08-10 00:00:00,154,,Administración
2689,224,1,2023-01-22 00:00:00,168,,Estudiante
2690,224,2,2023-01-28 00:00:00,168,,Estudiante
2691,224,3,2023-01-31 00:00:00,168,,Administración
2692,224,4,2023-02-09 00:00:00,168,,Administración
2693,224,5,2023-02-17 00:00:00,168,Adjudicación a destino Erasmus,Administración
2694,224,6,2023-02-28 00:00:00,168,Adjudicación a destino Erasmus,Administración
2695,224,9,2023-03-19 00:00:00,168,Renuncia voluntaria,Estudiante
2696,225,1,2023-01-22 00:00:00,209,,Estudiante
2697,225,2,2023-01-27 00:00:00,209,,Estudiante
2698,225,3,2023-01-31 00:00:00,209,,Administración
2699,225,4,2023-02-07 00:00:00,209,,Administración
2700,225,5,2023-02-16 00:00:00,209,Adjudicación a destino Erasmus,Administración
2701,225,6,2023-03-07 00:00:00,209,Adjudicación a destino Erasmus,Administración
2702,225,13,2023-03-21 00:00:00,209,Alegación sobre adjudicación,Estudiante
2703,225,14,2023-04-09 00:00:00,209,Alegación sobre adjudicación,Administración
2704,225,7,2023-04-20 00:00:00,209,,Estudiante
2705,225,8,2023-05-05 00:00:00,209,,Estudiante
2706,225,15,2023-05-25 00:00:00,209,,Estudiante
2707,225,16,2023-06-19 00:00:00,209,,Administración
2708,225,17,2023-07-18 00:00:00,209,,Estudiante
2709,225,18,2023-08-08 00:00:00,209,,Administración
2710,226,1,2023-02-02 00:00:00,3,,Estudiante
2711,226,2,2023-02-05 00:00:00,3,,Estudiante
2712,226,3,2023-02-08 00:00:00,3,,Administración
2713,226,4,2023-02-20 00:00:00,3,,Administración
2714,226,5,2023-03-04 00:00:00,3,Adjudicación a destino Erasmus,Administración
2715,226,6,2023-03-17 00:00:00,3,Adjudicación a destino Erasmus,Administración
2716,226,7,2023-04-01 00:00:00,3,,Estudiante
2717,226,8,2023-04-11 00:00:00,3,,Estudiante
2718,226,15,2023-05-05 00:00:00,3,,Estudiante
2719,226,16,2023-05-31 00:00:00,3,,Administración
2720,226,17,2023-06-20 00:00:00,3,,Estudiante
2721,226,18,2023-07-19 00:00:00,3,,Administración
2722,227,1,2023-01-26 00:00:00,113,,Estudiante
2723,227,2,2023-01-30 00:00:00,113,,Estudiante
2724,227,3,2023-02-02 00:00:00,113,,Administración
2725,227,4,2023-02-09 00:00:00,113,,Administración
2726,227,5,2023-02-19 00:00:00,113,Adjudicación a destino Erasmus,Administración
2727,227,6,2023-03-02 00:00:00,113,Adjudicación a destino Erasmus,Administración
2728,227,13,2023-03-21 00:00:00,113,Alegación sobre adjudicación,Estudiante
2729,227,14,2023-04-01 00:00:00,113,Alegación sobre adjudicación,Administración
2730,227,7,2023-04-14 00:00:00,113,,Estudiante
2731,227,8,2023-04-28 00:00:00,113,,Estudiante
2732,227,17,2023-05-22 00:00:00,113,,Estudiante
2733,227,18,2023-06-20 00:00:00,113,,Administración
2734,228,1,2023-01-22 00:00:00,99,,Estudiante
2735,228,2,2023-01-28 00:00:00,99,,Estudiante
2736,228,3,2023-02-02 00:00:00,99,,Administración
2737,228,13,2023-02-13 00:00:00,99,Alegación sobre adjudicación,Estudiante
2738,228,14,2023-02-28 00:00:00,99,Alegación sobre adjudicación,Administración
2739,228,4,2023-03-10 00:00:00,99,,Administración
2740,228,5,2023-03-25 00:00:00,99,Adjudicación a destino Erasmus,Administración
2741,228,6,2023-04-06 00:00:00,99,Adjudicación a destino Erasmus,Administración
2742,228,7,2023-04-16 00:00:00,99,,Estudiante
2743,228,8,2023-04-28 00:00:00,99,,Estudiante
2744,228,17,2023-05-28 00:00:00,99,,Estudiante
2745,228,18,2023-06-18 00:00:00,99,,Administración
2746,229,1,2023-02-02 00:00:00,237,,Estudiante
2747,229,2,2023-02-07 00:00:00,237,,Estudiante
2748,229,3,2023-02-13 00:00:00,237,,Administración
2749,229,4,2023-02-20 00:00:00,237,,Administración
2750,229,5,2023-03-04 00:00:00,237,Adjudicación a destino Erasmus,Administración
2751,229,6,2023-03-22 00:00:00,237,Adjudicación a destino Erasmus,Administración
2752,229,7,2023-04-08 00:00:00,237,,Estudiante
2753,229,8,2023-04-26 00:00:00,237,,Estudiante
2754,229,15,2023-05-26 00:00:00,237,,Estudiante
2755,229,16,2023-06-17 00:00:00,237,,Administración
2756,229,9,2023-07-07 00:00:00,237,Renuncia voluntaria,Estudiante
2757,229,10,2023-07-17 00:00:00,237,Renuncia voluntaria,Estudiante
2758,230,1,2023-01-24 00:00:00,209,,Estudiante
2759,230,2,2023-01-30 00:00:00,209,,Estudiante
2760,230,3,2023-02-02 00:00:00,209,,Administración
2761,230,4,2023-02-16 00:00:00,209,,Administración
2762,230,5,2023-02-23 00:00:00,209,Adjudicación a destino Erasmus,Administración
2763,230,6,2023-03-13 00:00:00,209,Adjudicación a destino Erasmus,Administración
2764,230,7,2023-03-29 00:00:00,209,,Estudiante
2765,230,8,2023-04-11 00:00:00,209,,Estudiante
2766,230,15,2023-05-05 00:00:00,209,,Estudiante
2767,230,16,2023-06-03 00:00:00,209,,Administración
2768,230,13,2023-06-23 00:00:00,209,Alegación sobre adjudicación,Estudiante
2769,230,14,2023-07-10 00:00:00,209,Alegación sobre adjudicación,Administración
2770,230,17,2023-08-02 00:00:00,209,,Estudiante
2771,230,18,2023-08-24 00:00:00,209,,Administración
2772,231,1,2023-02-03 00:00:00,80,,Estudiante
2773,231,2,2023-02-06 00:00:00,80,,Estudiante
2774,231,3,2023-02-11 00:00:00,80,,Administración
2775,231,13,2023-03-01 00:00:00,80,Alegación sobre adjudicación,Estudiante
2776,231,14,2023-03-20 00:00:00,80,Alegación sobre adjudicación,Administración
2777,231,4,2023-03-30 00:00:00,80,,Administración
2778,231,5,2023-04-14 00:00:00,80,Adjudicación a destino Erasmus,Administración
2779,231,6,2023-05-03 00:00:00,80,Adjudicación a destino Erasmus,Administración
2780,231,7,2023-05-15 00:00:00,80,,Estudiante
2781,231,9,2023-06-02 00:00:00,80,Renuncia voluntaria,Estudiante
2782,231,10,2023-06-18 00:00:00,80,Renuncia voluntaria,Estudiante
2783,232,1,2023-01-21 00:00:00,241,,Estudiante
2784,232,2,2023-01-26 00:00:00,241,,Estudiante
2785,232,3,2023-01-31 00:00:00,241,,Administración
2786,232,4,2023-02-13 00:00:00,241,,Administración
2787,232,5,2023-02-21 00:00:00,241,Adjudicación a destino Erasmus,Administración
2788,232,6,2023-03-09 00:00:00,241,Adjudicación a destino Erasmus,Administración
2789,232,7,2023-03-29 00:00:00,241,,Estudiante
2790,232,8,2023-04-13 00:00:00,241,,Estudiante
2791,232,15,2023-05-13 00:00:00,241,,Estudiante
2792,232,16,2023-06-07 00:00:00,241,,Administración
2793,232,13,2023-06-25 00:00:00,241,Alegación sobre adjudicación,Estudiante
2794,232,14,2023-07-06 00:00:00,241,Alegación sobre adjudicación,Administración
2795,232,17,2023-07-30 00:00:00,241,,Estudiante
2796,232,18,2023-08-21 00:00:00,241,,Administración
2797,233,1,2023-01-30 00:00:00,146,,Estudiante
2798,233,2,2023-02-02 00:00:00,146,,Estudiante
2799,233,3,2023-02-08 00:00:00,146,,Administración
2800,233,4,2023-02-20 00:00:00,146,,Administración
2801,233,5,2023-03-07 00:00:00,146,Adjudicación a destino Erasmus,Administración
2802,233,6,2023-03-22 00:00:00,146,Adjudicación a destino Erasmus,Administración
2803,233,7,2023-04-01 00:00:00,146,,Estudiante
2804,233,8,2023-04-12 00:00:00,146,,Estudiante
2805,233,15,2023-05-10 00:00:00,146,,Estudiante
2806,233,16,2023-05-31 00:00:00,146,,Administración
2807,233,9,2023-06-11 00:00:00,146,Renuncia voluntaria,Estudiante
2808,233,10,2023-06-24 00:00:00,146,Renuncia voluntaria,Estudiante
2809,234,1,2023-01-21 00:00:00,170,,Estudiante
2810,234,2,2023-01-28 00:00:00,170,,Estudiante
2811,234,3,2023-01-31 00:00:00,170,,Administración
2812,234,13,2023-02-19 00:00:00,170,Alegación sobre adjudicación,Estudiante
2813,234,14,2023-03-01 00:00:00,170,Alegación sobre adjudicación,Administración
2814,234,4,2023-03-14 00:00:00,170,,Administración
2815,234,5,2023-03-21 00:00:00,170,Adjudicación a destino Erasmus,Administración
2816,234,6,2023-04-02 00:00:00,170,Adjudicación a destino Erasmus,Administración
2817,234,7,2023-04-18 00:00:00,170,,Estudiante
2818,234,8,2023-05-07 00:00:00,170,,Estudiante
2819,234,15,2023-06-02 00:00:00,170,,Estudiante
2820,234,16,2023-06-25 00:00:00,170,,Administración
2821,234,17,2023-07-22 00:00:00,170,,Estudiante
2822,234,18,2023-08-19 00:00:00,170,,Administración
2823,235,1,2023-02-02 00:00:00,220,,Estudiante
2824,235,2,2023-02-09 00:00:00,220,,Estudiante
2825,235,3,2023-02-15 00:00:00,220,,Administración
2826,235,4,2023-02-23 00:00:00,220,,Administración
2827,235,5,2023-03-04 00:00:00,220,Adjudicación a destino Erasmus,Administración
2828,235,6,2023-03-20 00:00:00,220,Adjudicación a destino Erasmus,Administración
2829,235,7,2023-03-31 00:00:00,220,,Estudiante
2830,235,8,2023-04-13 00:00:00,220,,Estudiante
2831,235,17,2023-05-03 00:00:00,220,,Estudiante
2832,235,18,2023-05-23 00:00:00,220,,Administración
2833,235,15,2023-06-21 00:00:00,220,,Estudiante
2834,235,16,2023-07-11 00:00:00,220,,Administración
2835,235,17,2023-08-02 00:00:00,220,,Estudiante
2836,235,18,2023-08-27 00:00:00,220,,Administración
2837,236,1,2023-01-15 00:00:00,233,,Estudiante
2838,236,2,2023-01-21 00:00:00,233,,Estudiante
2839,236,3,2023-01-28 00:00:00,233,,Administración
2840,236,13,2023-02-12 00:00:00,233,Alegación sobre adjudicación,Estudiante
2841,236,14,2023-03-04 00:00:00,233,Alegación sobre adjudicación,Administración
2842,236,4,2023-03-19 00:00:00,233,,Administración
2843,236,5,2023-03-31 00:00:00,233,Adjudicación a destino Erasmus,Administración
2844,236,6,2023-04-17 00:00:00,233,Adjudicación a destino Erasmus,Administración
2845,236,7,2023-04-28 00:00:00,233,,Estudiante
2846,236,8,2023-05-15 00:00:00,233,,Estudiante
2847,236,15,2023-06-09 00:00:00,233,,Estudiante
2848,236,16,2023-07-08 00:00:00,233,,Administración
2849,236,17,2023-08-04 00:00:00,233,,Estudiante
2850,236,18,2023-09-03 00:00:00,233,,Administración
2851,237,1,2023-01-31 00:00:00,31,,Estudiante
2852,237,2,2023-02-07 00:00:00,31,,Estudiante
2853,237,3,2023-02-12 00:00:00,31,,Administración
2854,237,4,2023-02-22 00:00:00,31,,Administración
2855,237,5,2023-03-04 00:00:00,31,Adjudicación a destino Erasmus,Administración
2856,237,6,2023-03-21 00:00:00,31,Adjudicación a destino Erasmus,Administración
2857,237,7,2023-03-31 00:00:00,31,,Estudiante
2858,237,8,2023-04-20 00:00:00,31,,Estudiante
2859,237,15,2023-05-20 00:00:00,31,,Estudiante
2860,237,16,2023-06-14 00:00:00,31,,Administración
2861,237,9,2023-06-24 00:00:00,31,Renuncia voluntaria,Estudiante
2862,237,10,2023-07-12 00:00:00,31,Renuncia voluntaria,Estudiante
2863,238,1,2023-02-04 00:00:00,279,,Estudiante
2864,238,2,2023-02-07 00:00:00,279,,Estudiante
2865,238,3,2023-02-14 00:00:00,279,,Administración
2866,238,4,2023-02-26 00:00:00,279,,Administración
2867,238,5,2023-03-13 00:00:00,279,Adjudicación a destino Erasmus,Administración
2868,238,6,2023-03-31 00:00:00,279,Adjudicación a destino Erasmus,Administración
2869,238,13,2023-04-18 00:00:00,279,Alegación sobre adjudicación,Estudiante
2870,238,14,2023-05-01 00:00:00,279,Alegación sobre adjudicación,Administración
2871,238,7,2023-05-17 00:00:00,279,,Estudiante
2872,238,8,2023-05-28 00:00:00,279,,Estudiante
2873,238,17,2023-06-20 00:00:00,279,,Estudiante
2874,238,18,2023-07-11 00:00:00,279,,Administración
2875,239,1,2023-02-06 00:00:00,288,,Estudiante
2876,239,2,2023-02-12 00:00:00,288,,Estudiante
2877,239,3,2023-02-15 00:00:00,288,,Administración
2878,239,4,2023-02-22 00:00:00,288,,Administración
2879,239,5,2023-03-03 00:00:00,288,Adjudicación a destino Erasmus,Administración
2880,239,6,2023-03-13 00:00:00,288,Adjudicación a destino Erasmus,Administración
2881,239,7,2023-03-24 00:00:00,288,,Estudiante
2882,239,9,2023-04-06 00:00:00,288,Renuncia voluntaria,Estudiante
2883,239,11,2023-04-18 00:00:00,288,,Administración
2884,239,12,2023-04-29 00:00:00,288,Adjudicación a destino Erasmus,Administración
2885,239,7,2023-05-12 00:00:00,288,,Estudiante
2886,239,8,2023-05-30 00:00:00,288,,Estudiante
2887,239,15,2023-06-28 00:00:00,288,,Estudiante
2888,239,16,2023-07-26 00:00:00,288,,Administración
2889,239,17,2023-08-23 00:00:00,288,,Estudiante
2890,239,18,2023-09-13 00:00:00,288,,Administración
2891,240,1,2023-02-04 00:00:00,184,,Estudiante
2892,240,2,2023-02-09 00:00:00,184,,Estudiante
2893,240,3,2023-02-12 00:00:00,184,,Administración
2894,240,4,2023-02-27 00:00:00,184,,Administración
2895,240,5,2023-03-07 00:00:00,184,Adjudicación a destino Erasmus,Administración
2896,240,6,2023-03-21 00:00:00,184,Adjudicación a destino Erasmus,Administración
2897,240,7,2023-04-07 00:00:00,184,,Estudiante
2898,240,8,2023-04-17 00:00:00,184,,Estudiante
2899,240,17,2023-05-11 00:00:00,184,,Estudiante
2900,240,18,2023-06-05 00:00:00,184,,Administración
2901,240,15,2023-06-27 00:00:00,184,,Estudiante
2902,240,16,2023-07-22 00:00:00,184,,Administración
2903,240,17,2023-08-16 00:00:00,184,,Estudiante
2904,240,18,2023-09-08 00:00:00,184,,Administración
2905,241,1,2023-02-04 00:00:00,219,,Estudiante
2906,241,2,2023-02-10 00:00:00,219,,Estudiante
2907,241,3,2023-02-17 00:00:00,219,,Administración
2908,241,4,2023-02-25 00:00:00,219,,Administración
2909,241,5,2023-03-05 00:00:00,219,Adjudicación a destino Erasmus,Administración
2910,241,6,2023-03-19 00:00:00,219,Adjudicación a destino Erasmus,Administración
2911,241,13,2023-04-04 00:00:00,219,Alegación sobre adjudicación,Estudiante
2912,241,14,2023-04-23 00:00:00,219,Alegación sobre adjudicación,Administración
2913,241,7,2023-05-09 00:00:00,219,,Estudiante
2914,241,8,2023-05-29 00:00:00,219,,Estudiante
2915,241,17,2023-06-25 00:00:00,219,,Estudiante
2916,241,18,2023-07-15 00:00:00,219,,Administración
2917,242,1,2023-02-02 00:00:00,66,,Estudiante
2918,242,2,2023-02-07 00:00:00,66,,Estudiante
2919,242,3,2023-02-13 00:00:00,66,,Administración
2920,242,13,2023-03-05 00:00:00,66,Alegación sobre adjudicación,Estudiante
2921,242,14,2023-03-22 00:00:00,66,Alegación sobre adjudicación,Administración
2922,242,4,2023-04-05 00:00:00,66,,Administración
2923,242,5,2023-04-20 00:00:00,66,Adjudicación a destino Erasmus,Administración
2924,242,6,2023-05-09 00:00:00,66,Adjudicación a destino Erasmus,Administración
2925,242,7,2023-05-22 00:00:00,66,,Estudiante
2926,242,8,2023-06-10 00:00:00,66,,Estudiante
2927,242,15,2023-07-07 00:00:00,66,,Estudiante
2928,242,16,2023-07-31 00:00:00,66,,Administración
2929,242,17,2023-08-27 00:00:00,66,,Estudiante
2930,242,18,2023-09-22 00:00:00,66,,Administración
2931,243,1,2023-01-18 00:00:00,234,,Estudiante
2932,243,2,2023-01-21 00:00:00,234,,Estudiante
2933,243,3,2023-01-27 00:00:00,234,,Administración
2934,243,4,2023-02-06 00:00:00,234,,Administración
2935,243,5,2023-02-13 00:00:00,234,Adjudicación a destino Erasmus,Administración
2936,243,6,2023-03-05 00:00:00,234,Adjudicación a destino Erasmus,Administración
2937,243,7,2023-03-24 00:00:00,234,,Estudiante
2938,243,8,2023-04-03 00:00:00,234,,Estudiante
2939,243,15,2023-04-27 00:00:00,234,,Estudiante
2940,243,16,2023-05-20 00:00:00,234,,Administración
2941,243,9,2023-05-31 00:00:00,234,Renuncia voluntaria,Estudiante
2942,243,10,2023-06-20 00:00:00,234,Renuncia voluntaria,Estudiante
2943,244,1,2023-01-20 00:00:00,146,,Estudiante
2944,244,2,2023-01-27 00:00:00,146,,Estudiante
2945,244,3,2023-01-30 00:00:00,146,,Administración
2946,244,4,2023-02-07 00:00:00,146,,Administración
2947,244,5,2023-02-18 00:00:00,146,Adjudicación a destino Erasmus,Administración
2948,244,6,2023-03-04 00:00:00,146,Adjudicación a destino Erasmus,Administración
2949,244,13,2023-03-15 00:00:00,146,Alegación sobre adjudicación,Estudiante
2950,244,14,2023-03-27 00:00:00,146,Alegación sobre adjudicación,Administración
2951,244,15,2023-04-25 00:00:00,146,,Estudiante
2952,244,16,2023-05-21 00:00:00,146,,Administración
2953,244,7,2023-06-08 00:00:00,146,,Estudiante
2954,244,8,2023-06-25 00:00:00,146,,Estudiante
2955,244,17,2023-07-17 00:00:00,146,,Estudiante
2956,244,18,2023-08-10 00:00:00,146,,Administración
2957,245,1,2023-01-31 00:00:00,291,,Estudiante
2958,245,2,2023-02-07 00:00:00,291,,Estudiante
2959,245,3,2023-02-11 00:00:00,291,,Administración
2960,245,4,2023-02-24 00:00:00,291,,Administración
2961,245,5,2023-03-03 00:00:00,291,Adjudicación a destino Erasmus,Administración
2962,245,6,2023-03-22 00:00:00,291,Adjudicación a destino Erasmus,Administración
2963,245,7,2023-04-10 00:00:00,291,,Estudiante
2964,245,9,2023-04-26 00:00:00,291,Renuncia voluntaria,Estudiante
2965,245,10,2023-05-15 00:00:00,291,Renuncia voluntaria,Estudiante
2966,246,1,2023-01-24 00:00:00,83,,Estudiante
2967,246,2,2023-01-28 00:00:00,83,,Estudiante
2968,246,3,2023-02-03 00:00:00,83,,Administración
2969,246,4,2023-02-13 00:00:00,83,,Administración
2970,246,5,2023-02-22 00:00:00,83,Adjudicación a destino Erasmus,Administración
2971,246,6,2023-03-05 00:00:00,83,Adjudicación a destino Erasmus,Administración
2972,246,13,2023-03-21 00:00:00,83,Alegación sobre adjudicación,Estudiante
2973,246,14,2023-04-09 00:00:00,83,Alegación sobre adjudicación,Administración
2974,246,7,2023-04-29 00:00:00,83,,Estudiante
2975,246,8,2023-05-10 00:00:00,83,,Estudiante
2976,246,15,2023-06-03 00:00:00,83,,Estudiante
2977,246,16,2023-06-24 00:00:00,83,,Administración
2978,246,17,2023-07-20 00:00:00,83,,Estudiante
2979,246,18,2023-08-17 00:00:00,83,,Administración
2980,247,1,2023-01-20 00:00:00,107,,Estudiante
2981,247,2,2023-01-23 00:00:00,107,,Estudiante
2982,247,3,2023-01-28 00:00:00,107,,Administración
2983,247,4,2023-02-10 00:00:00,107,,Administración
2984,247,5,2023-02-23 00:00:00,107,Adjudicación a destino Erasmus,Administración
2985,247,6,2023-03-07 00:00:00,107,Adjudicación a destino Erasmus,Administración
2986,247,7,2023-03-24 00:00:00,107,,Estudiante
2987,247,8,2023-04-06 00:00:00,107,,Estudiante
2988,247,15,2023-05-04 00:00:00,107,,Estudiante
2989,247,16,2023-05-27 00:00:00,107,,Administración
2990,247,9,2023-06-11 00:00:00,107,Renuncia voluntaria,Estudiante
2991,247,10,2023-06-21 00:00:00,107,Renuncia voluntaria,Estudiante
2992,248,1,2023-01-20 00:00:00,102,,Estudiante
2993,248,2,2023-01-26 00:00:00,102,,Estudiante
2994,248,3,2023-02-02 00:00:00,102,,Administración
2995,248,4,2023-02-12 00:00:00,102,,Administración
2996,248,5,2023-02-19 00:00:00,102,Adjudicación a destino Erasmus,Administración
2997,248,11,2023-03-09 00:00:00,102,,Administración
2998,248,12,2023-03-26 00:00:00,102,Adjudicación a destino Erasmus,Administración
2999,248,6,2023-04-09 00:00:00,102,Adjudicación a destino Erasmus,Administración
3000,248,7,2023-04-19 00:00:00,102,,Estudiante
3001,248,8,2023-05-01 00:00:00,102,,Estudiante
3002,248,17,2023-05-23 00:00:00,102,,Estudiante
3003,248,18,2023-06-14 00:00:00,102,,Administración
3004,249,1,2023-01-21 00:00:00,243,,Estudiante
3005,249,2,2023-01-27 00:00:00,243,,Estudiante
3006,249,3,2023-02-02 00:00:00,243,,Administración
3007,249,4,2023-02-17 00:00:00,243,,Administración
3008,249,5,2023-02-25 00:00:00,243,Adjudicación a destino Erasmus,Administración
3009,249,6,2023-03-12 00:00:00,243,Adjudicación a destino Erasmus,Administración
3010,249,13,2023-03-31 00:00:00,243,Alegación sobre adjudicación,Estudiante
3011,249,14,2023-04-12 00:00:00,243,Alegación sobre adjudicación,Administración
3012,249,7,2023-04-23 00:00:00,243,,Estudiante
3013,249,8,2023-05-11 00:00:00,243,,Estudiante
3014,249,17,2023-06-04 00:00:00,243,,Estudiante
3015,249,18,2023-07-03 00:00:00,243,,Administración
3016,250,1,2023-02-01 00:00:00,281,,Estudiante
3017,250,2,2023-02-07 00:00:00,281,,Estudiante
3018,250,3,2023-02-10 00:00:00,281,,Administración
3019,250,13,2023-02-28 00:00:00,281,Alegación sobre adjudicación,Estudiante
3020,250,14,2023-03-20 00:00:00,281,Alegación sobre adjudicación,Administración
3021,250,4,2023-03-31 00:00:00,281,,Administración
3022,250,5,2023-04-11 00:00:00,281,Adjudicación a destino Erasmus,Administración
3023,250,6,2023-04-30 00:00:00,281,Adjudicación a destino Erasmus,Administración
3024,250,7,2023-05-20 00:00:00,281,,Estudiante
3025,250,8,2023-06-05 00:00:00,281,,Estudiante
3026,250,15,2023-06-29 00:00:00,281,,Estudiante
3027,250,16,2023-07-20 00:00:00,281,,Administración
